gene_id,log2FoldChange__Huang_GSE214411,pvalue__Huang_GSE214411,padj__Huang_GSE214411,log2FoldChange__Mareckova_E_MTAB_14039,pvalue__Mareckova_E_MTAB_14039,padj__Mareckova_E_MTAB_14039,direction_concordant
ENSG00000182979,0.5243677081412649,0.0002798346612150463,0.08937644819716742,-0.05718063878579997,0.8772690912442218,0.9999244088149658,False
ENSG00000004864,-0.7268991997481613,0.00028129420108199374,0.08937644819716742,-0.06679788155403113,0.8788570868561817,0.9999244088149658,True
ENSG00000015568,1.1588563376869045,0.0002821956815321872,0.08937644819716742,-0.49857464769604354,0.450187791958255,0.9999244088149658,False
ENSG00000168993,0.9014086611359268,0.0002847287968044532,0.08937644819716742,0.10229227292959606,0.8750464151484345,0.9999244088149658,True
ENSG00000275835,-0.7368174586718674,0.00031265568109742424,0.0946102395193274,-0.0001404617797126806,0.9997809168422764,0.9999244088149658,True
ENSG00000110799,-1.818461589063252,0.0003158460196396362,0.0946102395193274,2.711099933663253,0.0024749680137131354,0.7350170261949267,False
ENSG00000145703,-1.9108771398246902,0.0003453866204361138,0.09936212629361667,1.3237752004104617,0.07381690336364677,0.9999244088149658,False
ENSG00000171621,0.8822252054760689,0.0003467873907060976,0.09936212629361667,-0.2847174087454863,0.518444785096338,0.9999244088149658,False
ENSG00000141905,0.3041923901734515,0.0003982618264839543,0.11168278453315995,-0.13458182086076484,0.6837310861279153,0.9999244088149658,False
ENSG00000143816,1.6072478101087315,0.00042329360577076275,0.11622936925122193,0.21553778522029837,0.7497168691772347,0.9999244088149658,True
ENSG00000167930,-0.5457641258780938,0.0004634114853968205,0.12464823219449173,0.29274446684857935,0.42778060463524237,0.9999244088149658,False
ENSG00000112182,1.2356132629033127,0.000505337590188286,0.13059508703297273,-0.7067715330195441,0.27504849674568443,0.9999244088149658,False
ENSG00000162694,-0.5647278599115237,0.0005230853513678011,0.1325820179043773,0.007591364770189785,0.9812833269118156,0.9999244088149658,False
